36:*******************************************,
Transient Analysis,
Mon Nov 14 20:40:53 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.05013e-08,0.45,-1.14813e-07,
1.05023e-08,0.45,4.49812e-08,
1.05033e-08,0.45,-1.17244e-07,
1.05043e-08,0.45,4.30465e-08,
1.05053e-08,0.45,-1.14912e-07,
1.05063e-08,0.45,4.4536e-08,
1.05073e-08,0.45,-1.17116e-07,
1.05083e-08,0.45,4.28168e-08,
1.05093e-08,0.45,-1.15353e-07,
1.05103e-08,0.45,4.41364e-08,
1.05113e-08,0.45,-1.16176e-07,
1.05123e-08,0.45,4.3975e-08,
1.05133e-08,0.45,-1.12095e-07,
1.05143e-08,0.45,4.7765e-08,
1.05153e-08,0.45,-1.1613e-07,
1.05163e-08,0.45,4.42226e-08,
1.05173e-08,0.45,-1.12133e-07,
1.05183e-08,0.45,4.52544e-08,
1.05193e-08,0.45,-1.14171e-07,
1.05203e-08,0.45,4.19868e-08,
1.05213e-08,0.45,-1.15313e-07,
1.05223e-08,0.45,4.41237e-08,
1.05233e-08,0.45,-1.13292e-07,
1.05243e-08,0.45,4.37412e-08,
1.05253e-08,0.45,-1.10157e-07,
1.05263e-08,0.45,4.1694e-08,
1.05273e-08,0.45,-1.11513e-07,
1.05283e-08,0.45,4.01953e-08,
1.05293e-08,0.45,-1.09525e-07,
1.05303e-08,0.45,4.33447e-08,
1.05313e-08,0.45,-1.09751e-07,
1.05323e-08,0.45,4.21438e-08,
1.05333e-08,0.45,-1.08773e-07,
1.05343e-08,0.45,4.27191e-08,
1.05353e-08,0.45,-1.09798e-07,
1.05363e-08,0.45,4.15745e-08,
1.05373e-08,0.45,-1.09174e-07,
1.05383e-08,0.45,4.25543e-08,
1.05393e-08,0.45,-1.0859e-07,
1.05403e-08,0.45,4.02966e-08,
1.05413e-08,0.45,-1.10585e-07,
1.05423e-08,0.45,4.11494e-08,
1.05433e-08,0.45,-1.11827e-07,
1.05443e-08,0.45,3.97911e-08,
1.05453e-08,0.45,-1.11797e-07,
1.05463e-08,0.45,3.6509e-08,
1.05473e-08,0.45,-1.12811e-07,
1.05483e-08,0.45,3.55215e-08,
1.05493e-08,0.45,-1.13269e-07,
1.05503e-08,0.45,3.53879e-08,
1.05513e-08,0.45,-1.14667e-07,
1.05523e-08,0.45,3.40825e-08,
1.05533e-08,0.45,-1.14442e-07,
1.05543e-08,0.45,3.73719e-08,
1.05553e-08,0.45,-1.15616e-07,
1.05563e-08,0.45,3.61254e-08,
1.05573e-08,0.45,-1.15585e-07,
1.05583e-08,0.45,4.02944e-08,
1.05593e-08,0.45,-1.13038e-07,
1.05603e-08,0.45,3.99317e-08,
1.05613e-08,0.45,-1.1207e-07,
1.05623e-08,0.45,4.03002e-08,
1.05633e-08,0.45,-1.12013e-07,
1.05643e-08,0.45,4.03037e-08,
1.05653e-08,0.45,-1.1122e-07,
1.05663e-08,0.45,4.06027e-08,
1.05673e-08,0.45,-1.12075e-07,
1.05683e-08,0.45,4.03007e-08,
1.05693e-08,0.45,-1.10637e-07,
1.05703e-08,0.45,4.07926e-08,
1.05713e-08,0.45,-1.11054e-07,
1.05723e-08,0.45,3.92952e-08,
1.05733e-08,0.45,-1.10546e-07,
1.05743e-08,0.45,4.02893e-08,
1.05753e-08,0.45,-1.12732e-07,
1.05763e-08,0.45,3.92093e-08,
1.05773e-08,0.45,-1.09656e-07,
1.05783e-08,0.45,4.0085e-08,
1.05793e-08,0.45,-1.12055e-07,
1.05803e-08,0.45,3.89917e-08,
1.05813e-08,0.45,-1.10315e-07,
1.05823e-08,0.45,4.0407e-08,
1.05833e-08,0.45,-1.11818e-07,
1.05843e-08,0.45,3.93434e-08,
1.05853e-08,0.45,-1.10485e-07,
1.05863e-08,0.45,4.0698e-08,
1.05873e-08,0.45,-1.11775e-07,
