35:*******************************************,
Transient Analysis,
Mon Nov 14 20:39:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],v(out) [V],
1.06283e-08,0.45,1.56968e-08,
1.06293e-08,0.45,2.02402e-08,
1.06303e-08,0.45,1.99004e-08,
1.06313e-08,0.45,2.23298e-08,
1.06323e-08,0.45,1.89392e-08,
1.06333e-08,0.45,2.13592e-08,
1.06343e-08,0.45,1.82704e-08,
1.06353e-08,0.45,1.34831e-08,
1.06363e-08,0.45,1.00293e-08,
1.06373e-08,0.45,1.70587e-08,
1.06383e-08,0.45,1.29164e-08,
1.06393e-08,0.45,1.88627e-08,
1.06403e-08,0.45,1.98219e-08,
1.06413e-08,0.45,2.35122e-08,
1.06423e-08,0.45,1.99111e-08,
1.06433e-08,0.45,2.32123e-08,
1.06443e-08,0.45,2.16055e-08,
1.06453e-08,0.45,2.66617e-08,
1.06463e-08,0.45,2.59068e-08,
1.06473e-08,0.45,2.98409e-08,
1.06483e-08,0.45,8.00815e-09,
1.06493e-08,0.45,6.80696e-09,
1.06503e-08,0.45,2.57497e-09,
1.06513e-08,0.45,-2.02512e-10,
1.06523e-08,0.45,-1.77321e-09,
1.06533e-08,0.45,-2.98256e-09,
1.06543e-08,0.45,-6.80335e-09,
1.06553e-08,0.45,-7.74599e-09,
1.06563e-08,0.45,-1.10189e-08,
1.06573e-08,0.45,-1.02666e-08,
1.06583e-08,0.45,-1.41653e-08,
1.06593e-08,0.45,-1.47683e-08,
1.06603e-08,0.45,-1.84988e-08,
1.06613e-08,0.45,-6.49277e-09,
1.06623e-08,0.45,6.97413e-10,
1.06633e-08,0.45,1.18572e-08,
1.06643e-08,0.45,1.65485e-08,
1.06653e-08,0.45,2.80782e-08,
1.06663e-08,0.45,3.036e-08,
1.06673e-08,0.45,3.71278e-08,
1.06683e-08,0.45,3.79824e-08,
1.06693e-08,0.45,4.3033e-08,
1.06703e-08,0.45,4.29777e-08,
1.06713e-08,0.45,4.72574e-08,
1.06723e-08,0.45,2.21558e-08,
1.06733e-08,0.45,8.70196e-09,
1.06743e-08,0.45,-1.14771e-08,
1.06753e-08,0.45,-9.53021e-10,
1.06763e-08,0.45,-1.07272e-09,
1.06773e-08,0.45,9.18873e-09,
1.06783e-08,0.45,1.43392e-08,
1.06793e-08,0.45,2.39125e-08,
1.06803e-08,0.45,2.83844e-08,
1.06813e-08,0.45,1.35755e-08,
1.06823e-08,0.45,8.91754e-09,
1.06833e-08,0.45,8.52086e-09,
1.06843e-08,0.45,3.94724e-09,
1.06853e-08,0.45,4.5156e-09,
1.06863e-08,0.45,-1.47771e-09,
1.06873e-08,0.45,-2.95597e-09,
1.06883e-08,0.45,-8.02577e-09,
1.06893e-08,0.45,-1.00132e-08,
1.06903e-08,0.45,-1.6902e-08,
1.06913e-08,0.45,-2.03627e-08,
1.06923e-08,0.45,-2.83678e-08,
1.06933e-08,0.45,-2.95969e-08,
1.06943e-08,0.45,-3.59947e-08,
1.06953e-08,0.45,-3.73683e-08,
1.06963e-08,0.45,-4.34871e-08,
1.06973e-08,0.45,-4.60839e-08,
1.06983e-08,0.45,-5.29105e-08,
1.06993e-08,0.45,-1.75417e-08,
1.07003e-08,0.45,-5.07157e-09,
1.07013e-08,0.45,8.08855e-10,
1.07023e-08,0.45,1.60387e-09,
1.07033e-08,0.45,7.074e-09,
1.07043e-08,0.45,7.61576e-09,
1.07053e-08,0.45,1.48609e-08,
1.07063e-08,0.45,1.49321e-08,
1.07073e-08,0.45,2.0048e-08,
1.07083e-08,0.45,2.02136e-08,
1.07093e-08,0.45,2.52529e-08,
1.07103e-08,0.45,2.55445e-08,
1.07113e-08,0.45,3.19098e-08,
1.07123e-08,0.45,3.2165e-08,
1.07133e-08,0.45,3.87485e-08,
1.07143e-08,0.45,3.90364e-08,
1.07153e-08,0.45,4.55079e-08,
1.07163e-08,0.45,4.55584e-08,
1.07173e-08,0.45,5.19855e-08,
1.07183e-08,0.45,5.2137e-08,
1.07193e-08,0.45,6.03936e-08,
1.07203e-08,0.45,6.03367e-08,
1.07213e-08,0.45,6.7074e-08,
1.07223e-08,0.45,2.74055e-08,
1.07233e-08,0.45,1.30631e-08,
1.07243e-08,0.45,6.63326e-09,
1.07253e-08,0.45,5.4754e-09,
1.07263e-08,0.45,-1.42834e-09,
1.07273e-08,0.45,-2.3062e-09,
1.07283e-08,0.45,-1.40574e-08,
1.07293e-08,0.45,-2.57779e-09,
1.07303e-08,0.45,3.21565e-10,
1.07313e-08,0.45,1.26153e-08,
1.07323e-08,0.45,1.65636e-08,
1.07333e-08,0.45,2.98457e-08,
1.07343e-08,0.45,3.40016e-08,
1.07353e-08,0.45,2.00809e-08,
1.07363e-08,0.45,1.36375e-08,
1.07373e-08,0.45,1.20969e-08,
1.07383e-08,0.45,6.16469e-09,
1.07393e-08,0.45,5.99736e-09,
1.07403e-08,0.45,7.04318e-10,
1.07413e-08,0.45,1.31448e-09,
1.07423e-08,0.45,-3.52668e-09,
1.07433e-08,0.45,-3.29762e-09,
1.07443e-08,0.45,-8.03638e-09,
1.07453e-08,0.45,-7.38869e-09,
1.07463e-08,0.45,-1.20233e-08,
1.07473e-08,0.45,-5.15913e-09,
1.07483e-08,0.45,-9.69577e-09,
1.07493e-08,0.45,-2.56584e-09,
1.07503e-08,0.45,1.4088e-08,
1.07513e-08,0.45,3.19431e-08,
1.07523e-08,0.45,2.23232e-08,
1.07533e-08,0.45,2.0807e-08,
1.07543e-08,0.45,1.13019e-08,
1.07553e-08,0.45,1.01562e-08,
1.07563e-08,0.45,5.90591e-09,
1.07573e-08,0.45,5.4098e-09,
1.07583e-08,0.45,1.98522e-09,
1.07593e-08,0.45,-2.0669e-09,
1.07603e-08,0.45,-6.77029e-09,
1.07613e-08,0.45,-1.08895e-08,
1.07623e-08,0.45,-2.0862e-08,
1.07633e-08,0.45,-2.31687e-08,
1.07643e-08,0.45,-3.04651e-08,
1.07653e-08,0.45,-3.28976e-08,
1.07663e-08,0.45,-4.10445e-08,
1.07673e-08,0.45,-4.34842e-08,
1.07683e-08,0.45,-5.26068e-08,
1.07693e-08,0.45,-5.59886e-08,
1.07703e-08,0.45,-6.49136e-08,
1.07713e-08,0.45,-6.76635e-08,
1.07723e-08,0.45,-1.40092e-08,
1.07733e-08,0.45,5.45025e-09,
1.07743e-08,0.45,1.22483e-08,
1.07753e-08,0.45,2.26933e-08,
1.07763e-08,0.45,1.7837e-08,
1.07773e-08,0.45,1.896e-08,
1.07783e-08,0.45,1.43781e-08,
1.07793e-08,0.45,1.54142e-08,
1.07803e-08,0.45,1.06451e-08,
1.07813e-08,0.45,1.37714e-08,
1.07823e-08,0.45,1.09947e-08,
1.07833e-08,0.45,1.40383e-08,
1.07843e-08,0.45,1.96556e-08,
1.07853e-08,0.45,2.24202e-08,
1.07863e-08,0.45,3.04338e-08,
1.07873e-08,0.45,2.90798e-08,
1.07883e-08,0.45,2.28774e-08,
1.07893e-08,0.45,1.91121e-08,
1.07903e-08,0.45,1.45413e-08,
1.07913e-08,0.45,1.2914e-08,
1.07923e-08,0.45,1.88121e-08,
1.07933e-08,0.45,2.22508e-08,
1.07943e-08,0.45,9.69054e-09,
1.07953e-08,0.45,6.52533e-09,
1.07963e-08,0.45,9.07797e-09,
1.07973e-08,0.45,7.19907e-09,
1.07983e-08,0.45,-1.43017e-09,
1.07993e-08,0.45,-7.40557e-09,
1.08003e-08,0.45,-1.28846e-08,
1.08013e-08,0.45,-1.57168e-08,
1.08023e-08,0.45,-1.70869e-08,
1.08033e-08,0.45,-2.12024e-08,
1.08043e-08,0.45,-2.49109e-08,
1.08053e-08,0.45,-2.82056e-08,
1.08063e-08,0.45,-1.91886e-09,
1.08073e-08,0.45,9.80062e-09,
1.08083e-08,0.45,1.30608e-08,
1.08093e-08,0.45,1.60025e-08,
1.08103e-08,0.45,1.69803e-08,
1.08113e-08,0.45,2.14333e-08,
1.08123e-08,0.45,2.25364e-08,
1.08133e-08,0.45,2.01997e-08,
1.08143e-08,0.45,2.12198e-08,
1.08153e-08,0.45,1.86744e-08,
1.08163e-08,0.45,1.9643e-08,
1.08173e-08,0.45,1.77261e-08,
1.08183e-08,0.45,1.82904e-08,
1.08193e-08,0.45,1.6009e-08,
1.08203e-08,0.45,1.51285e-08,
1.08213e-08,0.45,1.29142e-08,
1.08223e-08,0.45,1.64257e-08,
1.08233e-08,0.45,1.69928e-08,
1.08243e-08,0.45,5.78881e-09,
1.08253e-08,0.45,-2.65809e-09,
1.08263e-08,0.45,-2.01567e-08,
1.08273e-08,0.45,-4.39622e-08,
1.08283e-08,0.45,-3.1335e-08,
1.08293e-08,0.45,-2.554e-08,
1.08303e-08,0.45,-1.94338e-08,
1.08313e-08,0.45,-2.00797e-08,
1.08323e-08,0.45,-1.80176e-08,
1.08333e-08,0.45,-1.76037e-08,
1.08343e-08,0.45,-1.25589e-08,
1.08353e-08,0.45,-1.12229e-08,
1.08363e-08,0.45,-5.77461e-09,
1.08373e-08,0.45,-1.43097e-08,
1.08383e-08,0.45,-1.36871e-08,
1.08393e-08,0.45,-1.80006e-08,
1.08403e-08,0.45,-1.6416e-08,
1.08413e-08,0.45,-1.06637e-08,
1.08423e-08,0.45,-5.34816e-09,
1.08433e-08,0.45,7.24716e-10,
1.08443e-08,0.45,5.8257e-09,
1.08453e-08,0.45,-7.39775e-09,
1.08463e-08,0.45,-1.12491e-08,
1.08473e-08,0.45,-2.19351e-08,
1.08483e-08,0.45,-2.52585e-08,
1.08493e-08,0.45,-3.54649e-08,
1.08503e-08,0.45,-1.68894e-08,
1.08513e-08,0.45,-1.07656e-08,
1.08523e-08,0.45,-4.492e-10,
1.08533e-08,0.45,-4.05976e-09,
1.08543e-08,0.45,-6.70815e-10,
1.08553e-08,0.45,-3.22563e-09,
1.08563e-08,0.45,1.95903e-09,
1.08573e-08,0.45,-1.46078e-09,
1.08583e-08,0.45,2.74641e-09,
1.08593e-08,0.45,-5.57898e-10,
1.08603e-08,0.45,2.81441e-09,
1.08613e-08,0.45,1.21788e-09,
1.08623e-08,0.45,5.35756e-09,
1.08633e-08,0.45,3.56751e-09,
1.08643e-08,0.45,4.7722e-09,
1.08653e-08,0.45,3.18292e-09,
1.08663e-08,0.45,5.03941e-09,
1.08673e-08,0.45,3.89459e-09,
1.08683e-08,0.45,8.83694e-09,
1.08693e-08,0.45,7.7026e-09,
1.08703e-08,0.45,9.37693e-09,
1.08713e-08,0.45,8.24533e-09,
1.08723e-08,0.45,9.82493e-09,
1.08733e-08,0.45,9.82123e-09,
1.08743e-08,0.45,1.09836e-08,
1.08753e-08,0.45,1.00964e-08,
1.08763e-08,0.45,1.14781e-08,
1.08773e-08,0.45,2.32141e-09,
1.08783e-08,0.45,2.50197e-09,
1.08793e-08,0.45,-3.89204e-09,
1.08803e-08,0.45,-4.8983e-09,
1.08813e-08,0.45,-1.27576e-08,
1.08823e-08,0.45,-4.06627e-09,
1.08833e-08,0.45,-6.05601e-09,
1.08843e-08,0.45,3.64678e-09,
1.08853e-08,0.45,4.63266e-09,
1.08863e-08,0.45,1.31179e-08,
1.08873e-08,0.45,1.46265e-08,
1.08883e-08,0.45,2.36255e-08,
1.08893e-08,0.45,2.46651e-08,
1.08903e-08,0.45,3.33305e-08,
1.08913e-08,0.45,3.4763e-08,
1.08923e-08,0.45,4.37732e-08,
1.08933e-08,0.45,4.46762e-08,
1.08943e-08,0.45,5.30544e-08,
1.08953e-08,0.45,5.48348e-08,
1.08963e-08,0.45,6.39245e-08,
1.08973e-08,0.45,6.56714e-08,
1.08983e-08,0.45,7.55667e-08,
1.08993e-08,0.45,7.7189e-08,
1.09003e-08,0.45,8.66813e-08,
1.09013e-08,0.45,8.83365e-08,
1.09023e-08,0.45,9.71512e-08,
1.09033e-08,0.45,9.87969e-08,
1.09043e-08,0.45,1.29182e-07,
1.09053e-08,0.45,5.39615e-08,
1.09063e-08,0.45,2.63873e-08,
1.09073e-08,0.45,1.46079e-08,
1.09083e-08,0.45,9.73353e-09,
1.09093e-08,0.45,-4.43913e-09,
1.09103e-08,0.45,-7.91179e-09,
1.09113e-08,0.45,-2.55538e-09,
1.09123e-08,0.45,1.57199e-09,
1.09133e-08,0.45,1.95922e-09,
1.09143e-08,0.45,9.60001e-09,
1.09153e-08,0.45,9.57141e-09,
1.09163e-08,0.45,5.92601e-09,
1.09173e-08,0.45,3.82203e-09,
1.09183e-08,0.45,7.60282e-09,
1.09193e-08,0.45,4.08949e-09,
1.09203e-08,0.45,9.04526e-09,
1.09213e-08,0.45,4.1949e-09,
1.09223e-08,0.45,7.71331e-09,
1.09233e-08,0.45,4.09946e-09,
1.09243e-08,0.45,7.19947e-09,
1.09253e-08,0.45,4.58601e-09,
1.09263e-08,0.45,7.45709e-09,
1.09273e-08,0.45,3.95133e-09,
1.09283e-08,0.45,6.49435e-09,
1.09293e-08,0.45,3.2598e-09,
1.09303e-08,0.45,6.78229e-09,
1.09313e-08,0.45,3.19517e-09,
1.09323e-08,0.45,7.04449e-09,
1.09333e-08,0.45,3.533e-09,
1.09343e-08,0.45,7.17903e-09,
1.09353e-08,0.45,3.71563e-09,
1.09363e-08,0.45,7.15607e-09,
1.09373e-08,0.45,3.51321e-09,
1.09383e-08,0.45,6.91282e-09,
1.09393e-08,0.45,3.44141e-09,
1.09403e-08,0.45,2.94667e-09,
1.09413e-08,0.45,5.59479e-09,
1.09423e-08,0.45,6.3572e-09,
1.09433e-08,0.45,3.27733e-09,
1.09443e-08,0.45,6.33166e-09,
1.09453e-08,0.45,3.09705e-09,
1.09463e-08,0.45,7.14608e-09,
1.09473e-08,0.45,2.42559e-09,
1.09483e-08,0.45,5.93571e-09,
1.09493e-08,0.45,2.24015e-09,
1.09503e-08,0.45,1.09632e-08,
1.09513e-08,0.45,1.04391e-09,
1.09523e-08,0.45,3.93711e-09,
1.09533e-08,0.45,-5.55033e-09,
1.09543e-08,0.45,-4.19562e-09,
1.09553e-08,0.45,-1.33525e-08,
1.09563e-08,0.45,-1.10551e-08,
1.09573e-08,0.45,5.35059e-09,
1.09583e-08,0.45,5.31618e-09,
1.09593e-08,0.45,3.52879e-09,
1.09603e-08,0.45,3.23427e-09,
1.09613e-08,0.45,1.71535e-09,
1.09623e-08,0.45,3.02476e-09,
1.09633e-08,0.45,-1.57624e-09,
1.09643e-08,0.45,3.42684e-09,
1.09653e-08,0.45,1.84391e-09,
1.09663e-08,0.45,9.76536e-09,
1.09673e-08,0.45,6.90678e-09,
1.09683e-08,0.45,1.39257e-08,
1.09693e-08,0.45,1.61962e-08,
1.09703e-08,0.45,1.47573e-08,
1.09713e-08,0.45,1.12925e-08,
1.09723e-08,0.45,6.98063e-09,
1.09733e-08,0.45,3.39048e-09,
1.09743e-08,0.45,-3.40237e-11,
1.09753e-08,0.45,-1.59054e-09,
1.09763e-08,0.45,-4.62713e-09,
1.09773e-08,0.45,-6.60304e-09,
1.09783e-08,0.45,9.66086e-10,
1.09793e-08,0.45,6.23723e-09,
1.09803e-08,0.45,1.51963e-08,
1.09813e-08,0.45,1.70935e-08,
1.09823e-08,0.45,2.16731e-08,
1.09833e-08,0.45,1.39733e-08,
1.09843e-08,0.45,1.18006e-08,
1.09853e-08,0.45,7.48308e-09,
1.09863e-08,0.45,1.59329e-08,
1.09873e-08,0.45,9.46121e-09,
1.09883e-08,0.45,1.057e-08,
1.09893e-08,0.45,3.3032e-09,
1.09903e-08,0.45,1.4694e-09,
1.09913e-08,0.45,-3.30361e-09,
1.09923e-08,0.45,-4.17274e-09,
1.09933e-08,0.45,-1.06524e-08,
1.09943e-08,0.45,-1.16706e-08,
1.09953e-08,0.45,-1.74285e-08,
1.09963e-08,0.45,-1.86574e-08,
1.09973e-08,0.45,-2.4899e-08,
1.09983e-08,0.45,-2.74893e-08,
1.09993e-08,0.45,-3.38693e-08,
1.10003e-08,0.45,-3.53337e-08,
1.10013e-08,0.45,-4.28146e-08,
1.10023e-08,0.45,-4.35741e-08,
1.10033e-08,0.45,-1.95716e-08,
1.10043e-08,0.45,-3.55846e-09,
1.10053e-08,0.45,1.81872e-09,
1.10063e-08,0.45,1.0217e-08,
1.10073e-08,0.45,6.47074e-09,
1.10083e-08,0.45,6.34499e-09,
1.10093e-08,0.45,2.43535e-09,
1.10103e-08,0.45,2.22074e-09,
1.10113e-08,0.45,-1.93159e-09,
1.10123e-08,0.45,2.8165e-09,
1.10133e-08,0.45,3.20558e-09,
1.10143e-08,0.45,8.02812e-09,
1.10153e-08,0.45,7.37487e-09,
1.10163e-08,0.45,1.32987e-08,
1.10173e-08,0.45,1.46341e-08,
1.10183e-08,0.45,1.85316e-08,
1.10193e-08,0.45,2.06184e-08,
1.10203e-08,0.45,2.50259e-08,
1.10213e-08,0.45,2.82567e-08,
1.10223e-08,0.45,3.84531e-08,
1.10233e-08,0.45,3.98695e-08,
1.10243e-08,0.45,3.90228e-08,
1.10253e-08,0.45,4.24022e-08,
1.10263e-08,0.45,5.12879e-08,
1.10273e-08,0.45,4.97441e-08,
1.10283e-08,0.45,5.58785e-08,
1.10293e-08,0.45,5.41795e-08,
1.10303e-08,0.45,6.13281e-08,
1.10313e-08,0.45,5.86305e-08,
1.10323e-08,0.45,6.49041e-08,
1.10333e-08,0.45,6.27132e-08,
1.10343e-08,0.45,6.9385e-08,
1.10353e-08,0.45,6.78457e-08,
1.10363e-08,0.45,7.13234e-08,
1.10373e-08,0.45,6.99843e-08,
1.10383e-08,0.45,7.35798e-08,
1.10393e-08,0.45,7.14927e-08,
1.10403e-08,0.45,7.54042e-08,
1.10413e-08,0.45,7.33474e-08,
1.10423e-08,0.45,7.72317e-08,
1.10433e-08,0.45,8.13804e-08,
1.10443e-08,0.45,8.52554e-08,
1.10453e-08,0.45,9.13515e-08,
1.10463e-08,0.45,9.61321e-08,
1.10473e-08,0.45,1.02934e-07,
1.10483e-08,0.45,1.00806e-07,
1.10493e-08,0.45,1.0351e-07,
1.10503e-08,0.45,1.08882e-07,
1.10513e-08,0.45,1.11733e-07,
1.10523e-08,0.45,1.17206e-07,
1.10533e-08,0.45,1.19822e-07,
1.10543e-08,0.45,1.25089e-07,
1.10553e-08,0.45,1.27528e-07,
1.10563e-08,0.45,1.32767e-07,
1.10573e-08,0.45,1.35256e-07,
1.10583e-08,0.45,1.40627e-07,
1.10593e-08,0.45,1.43086e-07,
1.10603e-08,0.45,6.44752e-08,
1.10613e-08,0.45,3.13468e-08,
1.10623e-08,0.45,1.8984e-08,
1.10633e-08,0.45,1.27013e-08,
1.10643e-08,0.45,7.72055e-10,
1.10653e-08,0.45,-7.0026e-09,
1.10663e-08,0.45,-1.16125e-08,
1.10673e-08,0.45,-2.23424e-09,
1.10683e-08,0.45,4.27625e-09,
1.10693e-08,0.45,5.28465e-09,
1.10703e-08,0.45,4.67942e-09,
1.10713e-08,0.45,8.03771e-09,
1.10723e-08,0.45,7.44646e-09,
1.10733e-08,0.45,1.08761e-08,
1.10743e-08,0.45,1.04194e-08,
1.10753e-08,0.45,1.43806e-08,
1.10763e-08,0.45,1.37468e-08,
1.10773e-08,0.45,1.61728e-08,
1.10783e-08,0.45,1.60207e-08,
1.10793e-08,0.45,1.97701e-08,
1.10803e-08,0.45,2.55024e-08,
1.10813e-08,0.45,1.38146e-08,
1.10823e-08,0.45,8.98503e-09,
1.10833e-08,0.45,5.97246e-09,
1.10843e-08,0.45,5.07386e-09,
1.10853e-08,0.45,1.8099e-09,
1.10863e-08,0.45,1.31728e-09,
1.10873e-08,0.45,3.83875e-09,
1.10883e-08,0.45,6.62806e-09,
1.10893e-08,0.45,9.04929e-09,
1.10903e-08,0.45,1.18214e-08,
1.10913e-08,0.45,1.43202e-08,
1.10923e-08,0.45,1.71983e-08,
1.10933e-08,0.45,1.96771e-08,
1.10943e-08,0.45,1.15081e-08,
1.10953e-08,0.45,1.36343e-08,
1.10963e-08,0.45,1.40595e-08,
1.10973e-08,0.45,1.67401e-08,
1.10983e-08,0.45,1.63258e-08,
1.10993e-08,0.45,9.79214e-09,
1.11003e-08,0.45,-6.0004e-11,
1.11013e-08,0.45,-6.77046e-09,
1.11023e-08,0.45,-1.63187e-08,
1.11033e-08,0.45,-2.29723e-08,
1.11043e-08,0.45,-3.26335e-08,
1.11053e-08,0.45,-3.93113e-08,
1.11063e-08,0.45,-4.79382e-08,
1.11073e-08,0.45,-5.56402e-08,
1.11083e-08,0.45,-6.38384e-08,
1.11093e-08,0.45,-7.13001e-08,
1.11103e-08,0.45,-7.96153e-08,
1.11113e-08,0.45,-8.68605e-08,
1.11123e-08,0.45,-9.52157e-08,
1.11133e-08,0.45,-1.02703e-07,
1.11143e-08,0.45,-1.11323e-07,
1.11153e-08,0.45,-1.18959e-07,
1.11163e-08,0.45,-1.27336e-07,
1.11173e-08,0.45,-1.34145e-07,
1.11183e-08,0.45,-1.39757e-07,
1.11193e-08,0.45,-1.46561e-07,
1.11203e-08,0.45,-5.34041e-08,
1.11213e-08,0.45,-1.47104e-08,
1.11223e-08,0.45,-4.87503e-10,
1.11233e-08,0.45,3.62321e-09,
1.11243e-08,0.45,1.48613e-08,
1.11253e-08,0.45,1.73976e-08,
1.11263e-08,0.45,9.87497e-09,
1.11273e-08,0.45,-2.9028e-09,
1.11283e-08,0.45,3.49686e-09,
1.11293e-08,0.45,3.5939e-09,
1.11303e-08,0.45,9.63935e-09,
1.11313e-08,0.45,9.19242e-09,
1.11323e-08,0.45,1.47444e-08,
1.11333e-08,0.45,1.43106e-08,
1.11343e-08,0.45,1.96531e-08,
1.11353e-08,0.45,1.91699e-08,
1.11363e-08,0.45,2.43965e-08,
1.11373e-08,0.45,2.43101e-08,
1.11383e-08,0.45,2.97833e-08,
1.11393e-08,0.45,2.96725e-08,
1.11403e-08,0.45,3.59659e-08,
1.11413e-08,0.45,3.99971e-08,
1.11423e-08,0.45,4.67809e-08,
1.11433e-08,0.45,5.04373e-08,
1.11443e-08,0.45,5.66324e-08,
1.11453e-08,0.45,6.01709e-08,
1.11463e-08,0.45,6.74982e-08,
1.11473e-08,0.45,3.16142e-08,
1.11483e-08,0.45,1.84902e-08,
1.11493e-08,0.45,1.13803e-08,
1.11503e-08,0.45,9.83641e-09,
1.11513e-08,0.45,2.65486e-09,
1.11523e-08,0.45,1.93731e-09,
1.11533e-08,0.45,-5.94586e-09,
1.11543e-08,0.45,-1.10376e-08,
1.11553e-08,0.45,-5.35723e-10,
1.11563e-08,0.45,2.97318e-09,
1.11573e-08,0.45,2.78518e-09,
1.11583e-08,0.45,6.24172e-09,
1.11593e-08,0.45,7.18215e-09,
1.11603e-08,0.45,1.72615e-08,
1.11613e-08,0.45,9.58561e-09,
1.11623e-08,0.45,8.03157e-09,
1.11633e-08,0.45,1.88657e-10,
1.11643e-08,0.45,-1.09922e-09,
1.11653e-08,0.45,-1.18289e-08,
1.11663e-08,0.45,-1.30535e-08,
1.11673e-08,0.45,-2.36718e-08,
1.11683e-08,0.45,-4.4769e-09,
1.11693e-08,0.45,1.34197e-09,
1.11703e-08,0.45,1.56481e-08,
1.11713e-08,0.45,2.26541e-08,
1.11723e-08,0.45,1.20955e-08,
1.11733e-08,0.45,8.19164e-09,
1.11743e-08,0.45,7.54659e-09,
1.11753e-08,0.45,3.04937e-09,
1.11763e-08,0.45,4.54321e-09,
1.11773e-08,0.45,-3.64072e-09,
1.11783e-08,0.45,3.76948e-09,
1.11793e-08,0.45,4.16209e-09,
1.11803e-08,0.45,1.02403e-08,
1.11813e-08,0.45,1.14844e-08,
1.11823e-08,0.45,2.00696e-08,
1.11833e-08,0.45,2.20025e-08,
1.11843e-08,0.45,1.07622e-08,
1.11853e-08,0.45,1.0077e-08,
1.11863e-08,0.45,8.27592e-09,
1.11873e-08,0.45,-6.21718e-10,
1.11883e-08,0.45,5.52958e-09,
1.11893e-08,0.45,5.28792e-09,
1.11903e-08,0.45,1.15236e-08,
1.11913e-08,0.45,1.49222e-08,
1.11923e-08,0.45,2.11356e-08,
1.11933e-08,0.45,2.45832e-08,
1.11943e-08,0.45,1.24273e-08,
1.11953e-08,0.45,8.4637e-09,
1.11963e-08,0.45,7.70291e-09,
1.11973e-08,0.45,3.31889e-09,
1.11983e-08,0.45,3.01359e-09,
1.11993e-08,0.45,-2.25987e-09,
1.12003e-08,0.45,-2.57551e-09,
1.12013e-08,0.45,-7.753e-09,
1.12023e-08,0.45,-8.21483e-09,
1.12033e-08,0.45,2.39542e-09,
1.12043e-08,0.45,4.64257e-09,
1.12053e-08,0.45,4.54449e-09,
1.12063e-08,0.45,6.57842e-09,
1.12073e-08,0.45,6.53034e-09,
1.12083e-08,0.45,8.6671e-09,
1.12093e-08,0.45,8.56782e-09,
1.12103e-08,0.45,1.06844e-08,
1.12113e-08,0.45,1.11425e-08,
1.12123e-08,0.45,1.37588e-08,
1.12133e-08,0.45,1.41974e-08,
1.12143e-08,0.45,1.66972e-08,
1.12153e-08,0.45,1.68212e-08,
1.12163e-08,0.45,2.36061e-08,
1.12173e-08,0.45,2.82251e-08,
1.12183e-08,0.45,1.39435e-08,
1.12193e-08,0.45,9.84621e-09,
1.12203e-08,0.45,9.58273e-09,
1.12213e-08,0.45,2.16184e-09,
1.12223e-08,0.45,2.42487e-10,
1.12233e-08,0.45,-5.37938e-09,
1.12243e-08,0.45,-5.68663e-09,
1.12253e-08,0.45,-1.23164e-08,
1.12263e-08,0.45,-1.33958e-08,
1.12273e-08,0.45,-1.94639e-08,
1.12283e-08,0.45,-1.99215e-08,
1.12293e-08,0.45,-2.42836e-08,
1.12303e-08,0.45,-2.71678e-08,
1.12313e-08,0.45,-3.06269e-08,
1.12323e-08,0.45,-3.3878e-08,
1.12333e-08,0.45,-1.06145e-08,
1.12343e-08,0.45,-4.2651e-10,
1.12353e-08,0.45,2.46002e-09,
1.12363e-08,0.45,5.37037e-09,
1.12373e-08,0.45,4.49239e-09,
1.12383e-08,0.45,7.5132e-09,
1.12393e-08,0.45,8.60645e-09,
1.12403e-08,0.45,7.96887e-09,
1.12413e-08,0.45,5.30893e-09,
1.12423e-08,0.45,4.85889e-09,
1.12433e-08,0.45,3.1205e-09,
1.12443e-08,0.45,4.90868e-09,
1.12453e-08,0.45,3.16581e-09,
1.12463e-08,0.45,1.57227e-09,
1.12473e-08,0.45,9.84973e-11,
1.12483e-08,0.45,-2.58864e-09,
1.12493e-08,0.45,-4.15582e-09,
1.12503e-08,0.45,-1.65864e-09,
1.12513e-08,0.45,-3.02748e-09,
1.12523e-08,0.45,-5.35683e-09,
1.12533e-08,0.45,-6.74321e-09,
1.12543e-08,0.45,-8.88767e-09,
1.12553e-08,0.45,-6.5769e-09,
1.12563e-08,0.45,-8.63177e-09,
1.12573e-08,0.45,-9.57807e-09,
1.12583e-08,0.45,-1.17471e-08,
1.12593e-08,0.45,-1.26866e-08,
1.12603e-08,0.45,-1.49386e-08,
1.12613e-08,0.45,-1.34154e-08,
1.12623e-08,0.45,-1.60968e-08,
1.12633e-08,0.45,-1.60906e-08,
1.12643e-08,0.45,-1.87317e-08,
1.12653e-08,0.45,-1.80182e-08,
1.12663e-08,0.45,-2.031e-08,
1.12673e-08,0.45,-2.06235e-08,
1.12683e-08,0.45,-2.28204e-08,
1.12693e-08,0.45,-2.34261e-08,
1.12703e-08,0.45,-2.22694e-08,
1.12713e-08,0.45,-2.25284e-08,
1.12723e-08,0.45,-2.59857e-08,
1.12733e-08,0.45,-2.62179e-08,
1.12743e-08,0.45,-3.04049e-08,
1.12753e-08,0.45,-2.67026e-08,
1.12763e-08,0.45,-2.88335e-08,
1.12773e-08,0.45,-2.35411e-08,
1.12783e-08,0.45,-5.86024e-09,
