46:*******************************************,
DC Transfer Curves,
Thu Nov 10 10:37:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.546,0.5,0.25023,
0.547,0.5,0.245774,
0.548,0.5,0.241412,
0.549,0.5,0.237147,
0.55,0.5,0.232979,
0.551,0.5,0.228906,
0.552,0.5,0.22493,
0.553,0.5,0.221048,
0.554,0.5,0.217261,
0.555,0.5,0.213566,
0.556,0.5,0.209961,
0.557,0.5,0.206445,
0.558,0.5,0.203015,
0.559,0.5,0.199669,
0.56,0.5,0.196404,
0.561,0.5,0.193217,
0.562,0.5,0.190108,
0.563,0.5,0.187072,
0.564,0.5,0.184107,
0.565,0.5,0.18121,
0.566,0.5,0.17838,
0.567,0.5,0.175614,
0.568,0.5,0.172909,
0.569,0.5,0.170263,
0.57,0.5,0.167676,
0.571,0.5,0.165143,
0.572,0.5,0.162663,
0.573,0.5,0.160235,
0.574,0.5,0.157856,
0.575,0.5,0.155526,
0.576,0.5,0.153241,
0.577,0.5,0.151001,
0.578,0.5,0.148805,
0.579,0.5,0.146651,
0.58,0.5,0.144537,
0.581,0.5,0.142462,
0.582,0.5,0.140425,
0.583,0.5,0.138425,
0.584,0.5,0.136461,
0.585,0.5,0.134531,
0.586,0.5,0.132635,
0.587,0.5,0.130772,
0.588,0.5,0.12894,
0.589,0.5,0.127139,
0.59,0.5,0.125368,
0.591,0.5,0.123627,
0.592,0.5,0.121913,
0.593,0.5,0.120227,
0.594,0.5,0.118569,
0.595,0.5,0.116936,
0.596,0.5,0.115329,
0.597,0.5,0.113746,
0.598,0.5,0.112188,
0.599,0.5,0.110654,
0.6,0.5,0.109143,
0.601,0.5,0.107654,
0.602,0.5,0.106187,
0.603,0.5,0.104742,
0.604,0.5,0.103318,
0.605,0.5,0.101914,
0.606,0.5,0.100531,
0.607,0.5,0.099167,
0.608,0.5,0.0978225,
0.609,0.5,0.0964968,
0.61,0.5,0.0951895,
0.611,0.5,0.0939002,
0.612,0.5,0.0926287,
0.613,0.5,0.0913745,
0.614,0.5,0.0901372,
0.615,0.5,0.0889166,
0.616,0.5,0.0877123,
0.617,0.5,0.086524,
0.618,0.5,0.0853515,
0.619,0.5,0.0841943,
0.62,0.5,0.0830523,
0.621,0.5,0.081925,
0.622,0.5,0.0808124,
0.623,0.5,0.0797141,
0.624,0.5,0.0786299,
0.625,0.5,0.0775595,
0.626,0.5,0.0765026,
0.627,0.5,0.0754591,
0.628,0.5,0.0744287,
0.629,0.5,0.0734112,
0.63,0.5,0.0724065,
0.631,0.5,0.0714141,
0.632,0.5,0.0704341,
0.633,0.5,0.0694661,
0.634,0.5,0.0685101,
0.635,0.5,0.0675658,
0.636,0.5,0.066633,
0.637,0.5,0.0657115,
0.638,0.5,0.0648013,
0.639,0.5,0.063902,
0.64,0.5,0.0630136,
0.641,0.5,0.0621359,
0.642,0.5,0.0612687,
0.643,0.5,0.0604119,
0.644,0.5,0.0595654,
0.645,0.5,0.0587289,
0.646,0.5,0.0579025,
0.647,0.5,0.0570858,
0.648,0.5,0.0562788,
0.649,0.5,0.0554814,
0.65,0.5,0.0546935,
0.651,0.5,0.0539148,
0.652,0.5,0.0531453,
0.653,0.5,0.052385,
0.654,0.5,0.0516335,
0.655,0.5,0.0508909,
0.656,0.5,0.0501571,
0.657,0.5,0.0494319,
0.658,0.5,0.0487152,
0.659,0.5,0.0480069,
0.66,0.5,0.0473069,
0.661,0.5,0.0466152,
0.662,0.5,0.0459315,
0.663,0.5,0.0452559,
0.664,0.5,0.0445883,
0.665,0.5,0.0439285,
0.666,0.5,0.0432764,
0.667,0.5,0.042632,
0.668,0.5,0.0419952,
0.669,0.5,0.041366,
