6:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:03 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.606,0.5,0.101141,
0.607,0.5,0.0997568,
0.608,0.5,0.0983923,
0.609,0.5,0.0970464,
0.61,0.5,0.0957189,
0.611,0.5,0.0944094,
0.612,0.5,0.0931176,
0.613,0.5,0.091843,
0.614,0.5,0.0905854,
0.615,0.5,0.0893444,
0.616,0.5,0.0881198,
0.617,0.5,0.0869112,
0.618,0.5,0.0857183,
0.619,0.5,0.0845409,
0.62,0.5,0.0833787,
0.621,0.5,0.0822314,
0.622,0.5,0.0810987,
0.623,0.5,0.0799804,
0.624,0.5,0.0788764,
0.625,0.5,0.0777862,
0.626,0.5,0.0767098,
0.627,0.5,0.0756468,
0.628,0.5,0.0745971,
0.629,0.5,0.0735604,
0.63,0.5,0.0725366,
0.631,0.5,0.0715254,
0.632,0.5,0.0705267,
0.633,0.5,0.0695402,
0.634,0.5,0.0685658,
0.635,0.5,0.0676033,
0.636,0.5,0.0666525,
0.637,0.5,0.0657132,
0.638,0.5,0.0647854,
0.639,0.5,0.0638687,
0.64,0.5,0.0629631,
0.641,0.5,0.0620684,
0.642,0.5,0.0611845,
0.643,0.5,0.0603112,
0.644,0.5,0.0594483,
0.645,0.5,0.0585958,
0.646,0.5,0.0577534,
0.647,0.5,0.0569212,
0.648,0.5,0.0560988,
0.649,0.5,0.0552862,
0.65,0.5,0.0544833,
0.651,0.5,0.05369,
0.652,0.5,0.0529061,
0.653,0.5,0.0521315,
0.654,0.5,0.0513662,
0.655,0.5,0.0506099,
0.656,0.5,0.0498626,
0.657,0.5,0.0491242,
0.658,0.5,0.0483945,
0.659,0.5,0.0476736,
0.66,0.5,0.0469612,
0.661,0.5,0.0462573,
0.662,0.5,0.0455617,
0.663,0.5,0.0448745,
0.664,0.5,0.0441955,
0.665,0.5,0.0435245,
0.666,0.5,0.0428616,
0.667,0.5,0.0422066,
0.668,0.5,0.0415595,
0.669,0.5,0.0409201,
0.67,0.5,0.0402884,
0.671,0.5,0.0396643,
0.672,0.5,0.0390478,
0.673,0.5,0.0384387,
0.674,0.5,0.0378369,
0.675,0.5,0.0372425,
0.676,0.5,0.0366552,
0.677,0.5,0.0360752,
0.678,0.5,0.0355022,
0.679,0.5,0.0349362,
0.68,0.5,0.0343772,
0.681,0.5,0.033825,
0.682,0.5,0.0332797,
0.683,0.5,0.0327411,
0.684,0.5,0.0322092,
0.685,0.5,0.0316839,
0.686,0.5,0.0311652,
0.687,0.5,0.030653,
0.688,0.5,0.0301472,
0.689,0.5,0.0296478,
0.69,0.5,0.0291547,
0.691,0.5,0.0286679,
0.692,0.5,0.0281873,
0.693,0.5,0.0277128,
0.694,0.5,0.0272444,
0.695,0.5,0.0267821,
0.696,0.5,0.0263257,
0.697,0.5,0.0258753,
0.698,0.5,0.0254308,
0.699,0.5,0.0249921,
0.7,0.5,0.0245591,
0.701,0.5,0.0241319,
0.702,0.5,0.0237104,
0.703,0.5,0.0232945,
0.704,0.5,0.0228842,
0.705,0.5,0.0224794,
0.706,0.5,0.02208,
0.707,0.5,0.0216861,
0.708,0.5,0.0212976,
0.709,0.5,0.0209144,
0.71,0.5,0.0205365,
0.711,0.5,0.0201639,
0.712,0.5,0.0197964,
0.713,0.5,0.0194341,
0.714,0.5,0.0190769,
0.715,0.5,0.0187248,
0.716,0.5,0.0183776,
0.717,0.5,0.0180355,
0.718,0.5,0.0176982,
0.719,0.5,0.0173659,
0.72,0.5,0.0170383,
0.721,0.5,0.0167156,
0.722,0.5,0.0163976,
0.723,0.5,0.0160843,
0.724,0.5,0.0157757,
0.725,0.5,0.0154717,
0.726,0.5,0.0151723,
0.727,0.5,0.0148774,
0.728,0.5,0.014587,
0.729,0.5,0.014301,
0.73,0.5,0.0140195,
0.731,0.5,0.0137423,
0.732,0.5,0.0134694,
0.733,0.5,0.0132008,
0.734,0.5,0.0129365,
0.735,0.5,0.0126763,
0.736,0.5,0.0124203,
0.737,0.5,0.0121684,
0.738,0.5,0.0119206,
0.739,0.5,0.0116768,
0.74,0.5,0.0114369,
0.741,0.5,0.0112011,
0.742,0.5,0.0109691,
0.743,0.5,0.010741,
0.744,0.5,0.0105167,
0.745,0.5,0.0102962,
0.746,0.5,0.0100794,
0.747,0.5,0.00986634,
0.748,0.5,0.00965692,
0.749,0.5,0.0094511,
0.75,0.5,0.00924887,
0.751,0.5,0.00905016,
0.752,0.5,0.00885494,
0.753,0.5,0.00866318,
0.754,0.5,0.00847482,
0.755,0.5,0.00828983,
0.756,0.5,0.00810816,
0.757,0.5,0.00792979,
0.758,0.5,0.00775466,
0.759,0.5,0.00758273,
0.76,0.5,0.00741397,
0.761,0.5,0.00724833,
0.762,0.5,0.00708578,
0.763,0.5,0.00692627,
0.764,0.5,0.00676977,
0.765,0.5,0.00661623,
0.766,0.5,0.00646562,
0.767,0.5,0.00631789,
0.768,0.5,0.006173,
0.769,0.5,0.00603092,
0.77,0.5,0.00589161,
0.771,0.5,0.00575502,
0.772,0.5,0.00562112,
0.773,0.5,0.00548988,
0.774,0.5,0.00536124,
0.775,0.5,0.00523517,
0.776,0.5,0.00511164,
0.777,0.5,0.00499061,
0.778,0.5,0.00487203,
0.779,0.5,0.00475587,
0.78,0.5,0.0046421,
0.781,0.5,0.00453067,
