10:*******************************************,
Transient Analysis,
Mon Nov 14 19:55:24 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.1182e-09,0.45,0.000509945,
4.1192e-09,0.45,0.00050926,
4.1202e-09,0.45,0.000509479,
4.1212e-09,0.45,0.000508747,
4.1222e-09,0.45,0.000508403,
4.1232e-09,0.45,0.000507436,
4.1242e-09,0.45,0.000507276,
4.1252e-09,0.45,0.000506739,
4.1262e-09,0.45,0.000506785,
4.1272e-09,0.45,0.000506981,
4.1282e-09,0.45,0.000506635,
4.1292e-09,0.45,0.000506487,
4.1302e-09,0.45,0.000506303,
4.1312e-09,0.45,0.000506199,
4.1322e-09,0.45,0.000505804,
4.1332e-09,0.45,0.000505742,
4.1342e-09,0.45,0.000505624,
4.1352e-09,0.45,0.000505566,
4.1362e-09,0.45,0.000505562,
4.1372e-09,0.45,0.000505479,
4.1382e-09,0.45,0.000505616,
4.1392e-09,0.45,0.00050577,
4.1402e-09,0.45,0.000506066,
4.1412e-09,0.45,0.000506097,
4.1422e-09,0.45,0.000506287,
4.1432e-09,0.45,0.00050617,
4.1442e-09,0.45,0.000506403,
4.1452e-09,0.45,0.000506396,
4.1462e-09,0.45,0.000506637,
4.1472e-09,0.45,0.000506612,
4.1482e-09,0.45,0.000506765,
4.1492e-09,0.45,0.000506885,
4.1502e-09,0.45,0.000507002,
4.1512e-09,0.45,0.000507099,
4.1522e-09,0.45,0.000507099,
4.1532e-09,0.45,0.000507341,
4.1542e-09,0.45,0.000507347,
4.1552e-09,0.45,0.00050722,
4.1562e-09,0.45,0.000506804,
4.1572e-09,0.45,0.000506916,
4.1582e-09,0.45,0.000506834,
4.1592e-09,0.45,0.000506672,
4.1602e-09,0.45,0.000506633,
4.1612e-09,0.45,0.000506529,
4.1622e-09,0.45,0.00050613,
4.1632e-09,0.45,0.000505673,
4.1642e-09,0.45,0.000504916,
4.1652e-09,0.45,0.000504488,
4.1662e-09,0.45,0.000503872,
4.1672e-09,0.45,0.000503293,
4.1682e-09,0.45,0.000502848,
4.1692e-09,0.45,0.000502359,
4.1702e-09,0.45,0.000501855,
4.1712e-09,0.45,0.000501125,
4.1722e-09,0.45,0.000500842,
4.1732e-09,0.45,0.00050009,
4.1742e-09,0.45,0.000500023,
4.1752e-09,0.45,0.00049943,
4.1762e-09,0.45,0.000499477,
4.1772e-09,0.45,0.00049867,
4.1782e-09,0.45,0.000498411,
4.1792e-09,0.45,0.00049758,
4.1802e-09,0.45,0.000497186,
4.1812e-09,0.45,0.000496332,
4.1822e-09,0.45,0.000495781,
4.1832e-09,0.45,0.000494941,
4.1842e-09,0.45,0.000494328,
4.1852e-09,0.45,0.000493577,
4.1862e-09,0.45,0.000493159,
4.1872e-09,0.45,0.000492498,
4.1882e-09,0.45,0.000491907,
4.1892e-09,0.45,0.000491199,
4.1902e-09,0.45,0.000490562,
4.1912e-09,0.45,0.000490112,
4.1922e-09,0.45,0.00048971,
4.1932e-09,0.45,0.000489231,
4.1942e-09,0.45,0.00048884,
4.1952e-09,0.45,0.000488561,
4.1962e-09,0.45,0.000488421,
4.1972e-09,0.45,0.000488161,
