13:*******************************************,
Transient Analysis,
Mon Nov 14 20:05:30 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.9802e-09,0.45,1.24168e-05,
3.9812e-09,0.45,1.18353e-05,
3.9822e-09,0.45,1.14611e-05,
3.9832e-09,0.45,1.09701e-05,
3.9842e-09,0.45,1.06377e-05,
3.9852e-09,0.45,1.01602e-05,
3.9862e-09,0.45,9.85403e-06,
3.9872e-09,0.45,9.34713e-06,
3.9882e-09,0.45,9.04103e-06,
3.9892e-09,0.45,8.60905e-06,
3.9902e-09,0.45,8.34954e-06,
3.9912e-09,0.45,7.97374e-06,
3.9922e-09,0.45,7.53631e-06,
3.9932e-09,0.45,6.8243e-06,
3.9942e-09,0.45,6.5146e-06,
3.9952e-09,0.45,6.02208e-06,
3.9962e-09,0.45,5.6781e-06,
3.9972e-09,0.45,5.38916e-06,
3.9982e-09,0.45,5.19218e-06,
3.9992e-09,0.45,4.97486e-06,
4.0002e-09,0.45,4.88276e-06,
4.0012e-09,0.45,4.64194e-06,
4.0022e-09,0.45,4.60333e-06,
4.0032e-09,0.45,4.09065e-06,
4.0042e-09,0.45,3.98451e-06,
4.0052e-09,0.45,3.24305e-06,
4.0062e-09,0.45,2.89801e-06,
4.0072e-09,0.45,2.12979e-06,
4.0082e-09,0.45,1.64262e-06,
4.0092e-09,0.45,9.82831e-07,
4.0102e-09,0.45,5.11507e-07,
4.0112e-09,0.45,-8.55015e-08,
4.0122e-09,0.45,-4.80703e-07,
4.0132e-09,0.45,-9.27192e-07,
4.0142e-09,0.45,-1.4239e-06,
4.0152e-09,0.45,-1.92946e-06,
4.0162e-09,0.45,-2.30128e-06,
4.0172e-09,0.45,-2.83186e-06,
4.0182e-09,0.45,-3.19651e-06,
4.0192e-09,0.45,-3.73319e-06,
4.0202e-09,0.45,-4.07503e-06,
4.0212e-09,0.45,-4.64699e-06,
4.0222e-09,0.45,-5.00695e-06,
4.0232e-09,0.45,-5.53252e-06,
4.0242e-09,0.45,-5.85439e-06,
4.0252e-09,0.45,-6.36498e-06,
4.0262e-09,0.45,-6.69036e-06,
4.0272e-09,0.45,-7.18842e-06,
4.0282e-09,0.45,-7.54792e-06,
4.0292e-09,0.45,-7.9668e-06,
4.0302e-09,0.45,-8.34641e-06,
4.0312e-09,0.45,-8.75082e-06,
4.0322e-09,0.45,-9.05508e-06,
4.0332e-09,0.45,-9.46221e-06,
4.0342e-09,0.45,-9.72373e-06,
4.0352e-09,0.45,-1.0128e-05,
4.0362e-09,0.45,-1.03831e-05,
4.0372e-09,0.45,-1.07794e-05,
4.0382e-09,0.45,-1.10442e-05,
4.0392e-09,0.45,-1.14661e-05,
4.0402e-09,0.45,-1.17451e-05,
4.0412e-09,0.45,-1.24366e-05,
4.0422e-09,0.45,-1.28204e-05,
4.0432e-09,0.45,-1.33774e-05,
4.0442e-09,0.45,-1.37619e-05,
4.0452e-09,0.45,-1.42634e-05,
4.0462e-09,0.45,-1.46138e-05,
4.0472e-09,0.45,-1.5075e-05,
4.0482e-09,0.45,-1.54309e-05,
4.0492e-09,0.45,-1.58939e-05,
4.0502e-09,0.45,-1.62584e-05,
4.0512e-09,0.45,-1.6717e-05,
4.0522e-09,0.45,-1.70395e-05,
4.0532e-09,0.45,-1.75013e-05,
4.0542e-09,0.45,-1.78165e-05,
4.0552e-09,0.45,-1.84679e-05,
4.0562e-09,0.45,-1.88704e-05,
4.0572e-09,0.45,-1.94491e-05,
4.0582e-09,0.45,-1.98538e-05,
