22:*******************************************,
Transient Analysis,
Mon Nov 14 20:13:09 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.9282e-09,0.45,-3.3569e-06,
3.9292e-09,0.45,-3.48005e-06,
3.9302e-09,0.45,-3.37075e-06,
3.9312e-09,0.45,-3.52168e-06,
3.9322e-09,0.45,-3.42853e-06,
3.9332e-09,0.45,-3.41079e-06,
3.9342e-09,0.45,-3.18566e-06,
3.9352e-09,0.45,-3.22932e-06,
3.9362e-09,0.45,-3.11169e-06,
3.9372e-09,0.45,-3.20771e-06,
3.9382e-09,0.45,-3.13067e-06,
3.9392e-09,0.45,-3.25976e-06,
3.9402e-09,0.45,-3.17653e-06,
3.9412e-09,0.45,-3.3163e-06,
3.9422e-09,0.45,-3.22394e-06,
3.9432e-09,0.45,-3.36332e-06,
3.9442e-09,0.45,-3.28811e-06,
3.9452e-09,0.45,-3.44085e-06,
3.9462e-09,0.45,-3.38107e-06,
3.9472e-09,0.45,-3.5397e-06,
3.9482e-09,0.45,-3.46736e-06,
3.9492e-09,0.45,-3.61787e-06,
3.9502e-09,0.45,-3.69956e-06,
3.9512e-09,0.45,-3.70605e-06,
3.9522e-09,0.45,-3.64571e-06,
3.9532e-09,0.45,-3.89903e-06,
3.9542e-09,0.45,-3.91152e-06,
3.9552e-09,0.45,-3.89962e-06,
3.9562e-09,0.45,-3.78968e-06,
3.9572e-09,0.45,-3.82486e-06,
3.9582e-09,0.45,-3.68045e-06,
3.9592e-09,0.45,-3.72076e-06,
3.9602e-09,0.45,-3.58006e-06,
3.9612e-09,0.45,-3.60046e-06,
3.9622e-09,0.45,-3.42799e-06,
3.9632e-09,0.45,-3.6249e-06,
3.9642e-09,0.45,-3.55782e-06,
3.9652e-09,0.45,-3.5822e-06,
3.9662e-09,0.45,-3.49351e-06,
3.9672e-09,0.45,-3.9414e-06,
3.9682e-09,0.45,-4.00433e-06,
3.9692e-09,0.45,-3.89221e-06,
3.9702e-09,0.45,-3.75495e-06,
3.9712e-09,0.45,-3.97035e-06,
3.9722e-09,0.45,-3.91697e-06,
3.9732e-09,0.45,-4.25599e-06,
3.9742e-09,0.45,-4.31001e-06,
3.9752e-09,0.45,-4.45176e-06,
3.9762e-09,0.45,-4.44075e-06,
3.9772e-09,0.45,-4.56631e-06,
3.9782e-09,0.45,-4.50667e-06,
3.9792e-09,0.45,-4.42777e-06,
3.9802e-09,0.45,-4.18193e-06,
3.9812e-09,0.45,-4.11492e-06,
3.9822e-09,0.45,-3.90333e-06,
3.9832e-09,0.45,-3.83782e-06,
3.9842e-09,0.45,-3.59875e-06,
3.9852e-09,0.45,-3.54407e-06,
3.9862e-09,0.45,-3.31789e-06,
3.9872e-09,0.45,-3.26813e-06,
3.9882e-09,0.45,-3.04754e-06,
3.9892e-09,0.45,-3.01628e-06,
3.9902e-09,0.45,-2.80138e-06,
3.9912e-09,0.45,-2.76939e-06,
3.9922e-09,0.45,-2.55558e-06,
3.9932e-09,0.45,-2.53555e-06,
3.9942e-09,0.45,-2.3258e-06,
3.9952e-09,0.45,-2.30046e-06,
3.9962e-09,0.45,-2.09005e-06,
3.9972e-09,0.45,-2.07005e-06,
3.9982e-09,0.45,-1.85999e-06,
3.9992e-09,0.45,-2.05404e-06,
4.0002e-09,0.45,-1.7359e-06,
4.0012e-09,0.45,-1.68482e-06,
4.0022e-09,0.45,-1.55493e-06,
4.0032e-09,0.45,-1.58031e-06,
4.0042e-09,0.45,-1.37315e-06,
4.0052e-09,0.45,-1.39315e-06,
4.0062e-09,0.45,-1.41325e-06,
