15:*******************************************,
Transient Analysis,
Mon Nov 14 20:07:32 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.8512e-09,0.45,0.00270106,
3.8522e-09,0.45,0.00270741,
3.8532e-09,0.45,0.00271493,
3.8542e-09,0.45,0.00272199,
3.8552e-09,0.45,0.00272822,
3.8562e-09,0.45,0.0027361,
3.8572e-09,0.45,0.00274254,
3.8582e-09,0.45,0.00275047,
3.8592e-09,0.45,0.0027569,
3.8602e-09,0.45,0.00276376,
3.8612e-09,0.45,0.00277089,
3.8622e-09,0.45,0.00277699,
3.8632e-09,0.45,0.0027845,
3.8642e-09,0.45,0.00278921,
3.8652e-09,0.45,0.00279676,
3.8662e-09,0.45,0.00280399,
3.8672e-09,0.45,0.00281289,
3.8682e-09,0.45,0.00281784,
3.8692e-09,0.45,0.00282516,
3.8702e-09,0.45,0.00283026,
3.8712e-09,0.45,0.00283889,
3.8722e-09,0.45,0.00284503,
3.8732e-09,0.45,0.00285191,
3.8742e-09,0.45,0.00285804,
3.8752e-09,0.45,0.00286484,
3.8762e-09,0.45,0.00287089,
3.8772e-09,0.45,0.002878,
3.8782e-09,0.45,0.0028845,
3.8792e-09,0.45,0.00289076,
3.8802e-09,0.45,0.00289817,
3.8812e-09,0.45,0.0029045,
3.8822e-09,0.45,0.0029119,
3.8832e-09,0.45,0.00292006,
3.8842e-09,0.45,0.0029275,
3.8852e-09,0.45,0.00293295,
3.8862e-09,0.45,0.00293985,
3.8872e-09,0.45,0.00294537,
3.8882e-09,0.45,0.00295183,
3.8892e-09,0.45,0.00295836,
3.8902e-09,0.45,0.00296676,
3.8912e-09,0.45,0.00297148,
3.8922e-09,0.45,0.00297945,
3.8932e-09,0.45,0.00298506,
3.8942e-09,0.45,0.00299093,
3.8952e-09,0.45,0.00299635,
3.8962e-09,0.45,0.00300346,
3.8972e-09,0.45,0.00301081,
3.8982e-09,0.45,0.00301738,
3.8992e-09,0.45,0.00302393,
3.9002e-09,0.45,0.00303077,
3.9012e-09,0.45,0.00303802,
3.9022e-09,0.45,0.00304427,
3.9032e-09,0.45,0.00304962,
3.9042e-09,0.45,0.00305452,
3.9052e-09,0.45,0.00305689,
3.9062e-09,0.45,0.00306091,
3.9072e-09,0.45,0.00306327,
3.9082e-09,0.45,0.00306866,
3.9092e-09,0.45,0.00307293,
3.9102e-09,0.45,0.003081,
3.9112e-09,0.45,0.00308421,
3.9122e-09,0.45,0.00308995,
3.9132e-09,0.45,0.0030928,
3.9142e-09,0.45,0.00309899,
3.9152e-09,0.45,0.00310262,
3.9162e-09,0.45,0.00310937,
3.9172e-09,0.45,0.00311326,
3.9182e-09,0.45,0.00311933,
3.9192e-09,0.45,0.00312375,
3.9202e-09,0.45,0.00312912,
3.9212e-09,0.45,0.00313433,
3.9222e-09,0.45,0.00313959,
3.9232e-09,0.45,0.00314419,
3.9242e-09,0.45,0.00314823,
3.9252e-09,0.45,0.00315216,
3.9262e-09,0.45,0.00315705,
3.9272e-09,0.45,0.00316279,
3.9282e-09,0.45,0.00316752,
3.9292e-09,0.45,0.00317348,
3.9302e-09,0.45,0.0031771,
3.9312e-09,0.45,0.00318201,
3.9322e-09,0.45,0.00318583,
3.9332e-09,0.45,0.00318856,
3.9342e-09,0.45,0.00319255,
3.9352e-09,0.45,0.00319554,
3.9362e-09,0.45,0.00320023,
