21:*******************************************,
Transient Analysis,
Mon Nov 14 20:12:08 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.90919e-09,0.45,-0.000696939,
3.91019e-09,0.45,-0.00069534,
3.91119e-09,0.45,-0.000694089,
3.91219e-09,0.45,-0.000692422,
3.91319e-09,0.45,-0.000691234,
3.91419e-09,0.45,-0.000689658,
3.91519e-09,0.45,-0.000688327,
3.91619e-09,0.45,-0.000686415,
3.91719e-09,0.45,-0.000684921,
3.91819e-09,0.45,-0.00068272,
3.91919e-09,0.45,-0.000680857,
3.92019e-09,0.45,-0.000678805,
3.92119e-09,0.45,-0.000676584,
3.92219e-09,0.45,-0.000674293,
3.92319e-09,0.45,-0.000671096,
3.92419e-09,0.45,-0.000667608,
3.92519e-09,0.45,-0.000664314,
3.92619e-09,0.45,-0.000662442,
3.92719e-09,0.45,-0.000662312,
3.92819e-09,0.45,-0.000661587,
3.92919e-09,0.45,-0.000661537,
3.93019e-09,0.45,-0.000661169,
3.93119e-09,0.45,-0.000659902,
3.93219e-09,0.45,-0.000658028,
3.93319e-09,0.45,-0.00065679,
3.93419e-09,0.45,-0.000656243,
3.93519e-09,0.45,-0.000653866,
3.93619e-09,0.45,-0.000650994,
3.93719e-09,0.45,-0.000650164,
3.93819e-09,0.45,-0.000647905,
3.93919e-09,0.45,-0.000647622,
3.94019e-09,0.45,-0.0006466,
3.94119e-09,0.45,-0.000645657,
3.94219e-09,0.45,-0.000644652,
3.94319e-09,0.45,-0.000643398,
3.94419e-09,0.45,-0.00064293,
3.94519e-09,0.45,-0.000641734,
3.94619e-09,0.45,-0.000640484,
3.94719e-09,0.45,-0.000639558,
3.94819e-09,0.45,-0.000638975,
3.94919e-09,0.45,-0.000639338,
3.95019e-09,0.45,-0.00063871,
3.95119e-09,0.45,-0.000639209,
3.95219e-09,0.45,-0.000637331,
3.95319e-09,0.45,-0.000634661,
3.95419e-09,0.45,-0.000631735,
3.95519e-09,0.45,-0.000629003,
3.95619e-09,0.45,-0.000626343,
3.95719e-09,0.45,-0.000624626,
3.95819e-09,0.45,-0.000622596,
3.95919e-09,0.45,-0.000620741,
3.96019e-09,0.45,-0.000618863,
3.96119e-09,0.45,-0.000616945,
3.96219e-09,0.45,-0.000614031,
3.96319e-09,0.45,-0.000610906,
3.96419e-09,0.45,-0.000607635,
3.96519e-09,0.45,-0.000604256,
