14:*******************************************,
Transient Analysis,
Mon Nov 14 20:06:34 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.97319e-09,0.45,9.73549e-07,
3.97419e-09,0.45,1.0383e-06,
3.97519e-09,0.45,9.71568e-07,
3.97619e-09,0.45,1.04202e-06,
3.97719e-09,0.45,9.77245e-07,
3.97819e-09,0.45,1.0398e-06,
3.97919e-09,0.45,9.70924e-07,
3.98019e-09,0.45,1.03077e-06,
3.98119e-09,0.45,9.60432e-07,
3.98219e-09,0.45,1.01593e-06,
3.98319e-09,0.45,9.64214e-07,
3.98419e-09,0.45,1.02821e-06,
3.98519e-09,0.45,9.79533e-07,
3.98619e-09,0.45,1.03665e-06,
3.98719e-09,0.45,9.81759e-07,
3.98819e-09,0.45,1.04849e-06,
3.98919e-09,0.45,9.91463e-07,
3.99019e-09,0.45,1.05042e-06,
3.99119e-09,0.45,9.90975e-07,
3.99219e-09,0.45,1.05783e-06,
3.99319e-09,0.45,8.95878e-07,
3.99419e-09,0.45,8.32391e-07,
3.99519e-09,0.45,7.70694e-07,
3.99619e-09,0.45,8.21106e-07,
3.99719e-09,0.45,7.57559e-07,
3.99819e-09,0.45,8.18844e-07,
3.99919e-09,0.45,7.60658e-07,
4.00019e-09,0.45,8.19608e-07,
4.00119e-09,0.45,7.58073e-07,
4.00219e-09,0.45,8.14955e-07,
4.00319e-09,0.45,7.58161e-07,
4.00419e-09,0.45,8.17005e-07,
4.00519e-09,0.45,7.62459e-07,
4.00619e-09,0.45,8.19798e-07,
4.00719e-09,0.45,7.66693e-07,
4.00819e-09,0.45,8.32807e-07,
4.00919e-09,0.45,7.79765e-07,
4.01019e-09,0.45,8.52909e-07,
4.01119e-09,0.45,8.00496e-07,
4.01219e-09,0.45,8.54607e-07,
4.01319e-09,0.45,8.02792e-07,
4.01419e-09,0.45,8.46595e-07,
4.01519e-09,0.45,8.10072e-07,
4.01619e-09,0.45,8.75368e-07,
4.01719e-09,0.45,8.26715e-07,
4.01819e-09,0.45,8.81085e-07,
4.01919e-09,0.45,8.31441e-07,
4.02019e-09,0.45,8.9943e-07,
4.02119e-09,0.45,8.36661e-07,
4.02219e-09,0.45,1.08028e-06,
4.02319e-09,0.45,1.12211e-06,
4.02419e-09,0.45,1.24793e-06,
4.02519e-09,0.45,1.26371e-06,
4.02619e-09,0.45,1.33869e-06,
4.02719e-09,0.45,1.31421e-06,
4.02819e-09,0.45,1.37599e-06,
4.02919e-09,0.45,1.32951e-06,
4.03019e-09,0.45,1.3895e-06,
4.03119e-09,0.45,1.3279e-06,
4.03219e-09,0.45,1.38464e-06,
4.03319e-09,0.45,1.32916e-06,
4.03419e-09,0.45,1.3869e-06,
4.03519e-09,0.45,1.33394e-06,
4.03619e-09,0.45,1.40024e-06,
4.03719e-09,0.45,1.33856e-06,
4.03819e-09,0.45,1.38654e-06,
4.03919e-09,0.45,1.32426e-06,
4.04019e-09,0.45,1.39906e-06,
4.04119e-09,0.45,1.34321e-06,
4.04219e-09,0.45,1.42158e-06,
4.04319e-09,0.45,1.36411e-06,
4.04419e-09,0.45,1.46878e-06,
4.04519e-09,0.45,1.40858e-06,
4.04619e-09,0.45,1.50942e-06,
4.04719e-09,0.45,1.44271e-06,
4.04819e-09,0.45,1.51862e-06,
4.04919e-09,0.45,1.47883e-06,
4.05019e-09,0.45,1.5606e-06,
4.05119e-09,0.45,1.52189e-06,
4.05219e-09,0.45,1.61205e-06,
4.05319e-09,0.45,1.565e-06,
4.05419e-09,0.45,1.6444e-06,
4.05519e-09,0.45,1.59115e-06,
4.05619e-09,0.45,1.66792e-06,
4.05719e-09,0.45,1.61412e-06,
4.05819e-09,0.45,1.53575e-06,
4.05919e-09,0.45,1.54676e-06,
4.06019e-09,0.45,1.68695e-06,
4.06119e-09,0.45,1.6027e-06,
4.06219e-09,0.45,1.64218e-06,
4.06319e-09,0.45,1.58664e-06,
4.06419e-09,0.45,1.64426e-06,
4.06519e-09,0.45,1.58753e-06,
4.06619e-09,0.45,1.64646e-06,
4.06719e-09,0.45,1.5933e-06,
4.06819e-09,0.45,1.64189e-06,
4.06919e-09,0.45,1.59316e-06,
4.07019e-09,0.45,1.64722e-06,
4.07119e-09,0.45,1.59729e-06,
4.07219e-09,0.45,1.6512e-06,
4.07319e-09,0.45,1.6202e-06,
4.07419e-09,0.45,1.68759e-06,
4.07519e-09,0.45,1.65189e-06,
4.07619e-09,0.45,1.71725e-06,
4.07719e-09,0.45,1.6841e-06,
4.07819e-09,0.45,1.75184e-06,
4.07919e-09,0.45,1.71493e-06,
4.08019e-09,0.45,1.78085e-06,
4.08119e-09,0.45,1.74364e-06,
4.08219e-09,0.45,1.82209e-06,
4.08319e-09,0.45,1.78741e-06,
4.08419e-09,0.45,1.86245e-06,
4.08519e-09,0.45,1.82321e-06,
4.08619e-09,0.45,1.89066e-06,
